target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-02-07,0.975,144.6564082523679,2026-02-07,0,wk inc flu hosp,quantile,49
2026-02-07,0.99,170.65400386887362,2026-02-07,0,wk inc flu hosp,quantile,49
2026-02-07,0.01,6.433473136757855,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.025,7.695218914978924,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.05,8.98047490446374,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.1,10.723585919903577,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.15,12.074950470328478,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.2,13.285700478166884,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.25,14.41251488501503,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.3,15.5080722617932,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.35,16.601398927793213,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.4,17.7057978928013,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.45,18.84883505316378,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.5,20.043990198240927,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.55,21.311307576726183,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.6,22.679188083909697,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.65,24.181939080784375,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.7,25.883727840246603,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.75,27.83747697396461,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.8,30.19475787285839,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.85,33.24033204559915,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.9,37.47776507003226,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.95,44.73681523070471,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.975,52.18940564829537,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.99,62.40145446472471,2026-02-07,0,wk inc flu hosp,quantile,50
2026-02-07,0.01,147.79180047637644,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.025,168.14735844401156,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.05,187.9412505903537,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.1,213.56614431585746,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.15,232.63360403881197,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.2,249.21482186461185,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.25,264.2703824122927,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.3,278.5956985798762,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.35,292.612373029533,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.4,306.5113410250754,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.45,320.64367973472196,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.5,335.1665295853259,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.55,350.3042935851199,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.6,366.36363495066604,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.65,383.69751152599486,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.7,402.9678461087703,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.75,424.660036311052,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.8,450.27452291102236,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.85,482.55620530689015,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.9,526.13066189604,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.95,597.7179435459957,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.975,667.901354931954,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.99,759.6866527342856,2026-02-07,0,wk inc flu hosp,quantile,51
2026-02-07,0.01,93.36212713897413,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.025,108.58000136625192,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.05,123.68278700930709,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.1,143.63782930730187,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.15,158.75633446610985,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.2,172.07685913909154,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.25,184.30347762268718,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.3,196.04782211277453,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.35,207.63913902415769,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.4,219.22687116816365,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.45,231.10124313763947,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.5,243.39689536170633,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.55,256.3100292045032,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.6,270.1134839304461,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.65,285.1283782749596,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.7,301.95657966885005,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.75,321.0640678652986,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.8,343.84090607496347,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.85,372.86090378760133,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.9,412.55684579115865,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.95,478.9800626165722,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.975,545.4325756470106,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.99,634.1363256334806,2026-02-07,0,wk inc flu hosp,quantile,53
2026-02-07,0.01,33.621550646446245,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.025,40.90019841053487,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.05,48.43144929058264,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.1,58.80728336352427,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.15,66.96314015194535,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.2,74.34421611665827,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.25,81.2709949529667,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.3,88.05483970676416,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.35,94.87010169570537,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.4,101.7974964125829,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.45,109.01027457202636,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.5,116.5961417362258,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.55,124.68672563120829,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.6,133.4703066739475,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.65,143.17760276710516,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.7,154.2393656685523,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.75,167.023513291899,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.8,182.56071064461506,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.85,202.80353568682014,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.9,231.25775317108298,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.95,280.6961920666196,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.975,332.24798267458186,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.99,404.00944999952856,2026-02-07,0,wk inc flu hosp,quantile,54
2026-02-07,0.01,72.61797481047977,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.025,86.57421779464305,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.05,100.74712950893189,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.1,119.9101340568291,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.15,134.72642732809965,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.2,147.97499105227314,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.25,160.28508344468207,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.3,172.2367067329363,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.35,184.1485034358823,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.4,196.16628004684725,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.45,208.5899916880699,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.5,221.5653632682309,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.55,235.30864139586365,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.6,250.12561552455736,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.65,266.3845966729529,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.7,284.7746739118275,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.75,305.8601684917127,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.8,331.2646276001872,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.85,364.0331870421034,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.9,409.53453668184335,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.95,487.26715158247595,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.975,566.8304410199705,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.99,675.5188688390085,2026-02-07,0,wk inc flu hosp,quantile,55
2026-02-07,0.01,3.9588362445984364,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.025,4.909981075600642,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.05,5.911946740072022,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.1,7.317443380991589,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.15,8.439839258501312,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.2,9.467385092394883,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.25,10.440925867691949,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.3,11.402366619202878,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.35,12.375659844768343,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.4,13.372071446260303,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.45,14.416670516063585,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.5,15.522688734017176,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.55,16.71014620463514,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.6,18.007949055752775,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.65,19.45206406219721,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.7,21.109479915420764,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.75,23.03960443780434,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.8,25.405017913153277,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.85,28.516588225227302,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.9,32.941949344773555,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.95,40.756659447203305,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.975,49.05187968218178,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-07,0.99,60.80955182920246,2026-02-07,0,wk inc flu hosp,quantile,56
2026-02-14,0.01,62.86309928257165,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.025,76.24960617903302,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.05,90.0633094117481,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.1,109.04296522129034,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.15,123.92627751964702,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.2,137.37235659510876,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.25,149.9727317148597,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.3,162.29759779767093,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.35,174.6653171315992,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.4,187.22298279285275,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.45,200.28448067120448,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.5,214.00774252687822,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.55,228.62944818609623,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.6,244.48762181894796,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.65,261.99548155262283,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.7,281.9247653460751,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.75,304.93076733234824,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.8,332.8559970630271,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.85,369.1860981444541,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.9,420.163201245492,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.95,508.5185065497993,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.975,600.4038401986968,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.99,727.9632044104637,2026-02-07,1,wk inc flu hosp,quantile,01
2026-02-14,0.01,6.093939962218323,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.025,7.487614620235057,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.05,8.943068904663054,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.1,10.96697586806391,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.15,12.570898773844917,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.2,14.031114280641779,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.25,15.408216149897234,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.3,16.762722252058673,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.35,18.12887195050218,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.4,19.522637048194397,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.45,20.97896539787238,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.5,22.515929842613023,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.55,24.160776525494505,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.6,25.952674590189744,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.65,27.940008825391825,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.7,30.213005244464966,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.75,32.85026309045066,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.8,36.06927178471921,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.85,40.28404994010645,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.9,46.244496221746715,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.95,56.68766925739396,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.975,67.67784077819475,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.99,83.11974545967085,2026-02-07,1,wk inc flu hosp,quantile,02
2026-02-14,0.01,54.00744793740847,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.025,66.42337700806893,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.05,79.40136880586401,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.1,97.46446367149576,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.15,111.79063067922353,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.2,124.84075859971452,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.25,137.15398336121748,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.3,149.27024519849687,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.35,161.49534438897192,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.4,173.9720439806374,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.45,187.0132864454051,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.5,200.78124635939986,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.55,215.5205122657485,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.6,231.58286953250234,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.65,249.40320329511087,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.7,269.7923711449404,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.75,293.4580710676098,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.8,322.3562654631757,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.85,360.21210288120176,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.9,413.77852769538663,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.95,507.70762407441134,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.975,606.6450370267619,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.99,745.7846799372603,2026-02-07,1,wk inc flu hosp,quantile,04
2026-02-14,0.01,32.876960226290784,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.025,40.545945710240616,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.05,48.5824588901993,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.1,59.796402201015574,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.15,68.71029674387297,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.2,76.84346894659264,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.25,84.52773865878413,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.3,92.09801736472967,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.35,99.74454575584676,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.4,107.55634516239587,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.45,115.72953294577188,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.5,124.36634753155398,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.55,133.62115261309395,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.6,143.7162528528638,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.65,154.92705435623438,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.7,167.7668826317418,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.75,182.68612012252925,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.8,200.92549750499754,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.85,224.85107532988138,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.9,258.76222822600874,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.95,318.3622678066296,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.975,381.29851367757425,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.99,470.03468929193696,2026-02-07,1,wk inc flu hosp,quantile,05
2026-02-14,0.01,603.1245855437209,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.025,688.2571727366333,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.05,771.2718181529328,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.1,879.0416301838997,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.15,959.4309140166035,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.2,1029.4634025750036,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.25,1093.1463620780025,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.3,1153.8190297029819,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.35,1213.2548560768387,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.4,1272.257051194068,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.45,1332.3137965840094,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.5,1394.094255770049,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.55,1458.5568888769265,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.6,1527.014823002674,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.65,1600.984196986293,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.7,1683.3082815003904,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.75,1776.0881791659754,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.8,1885.7858970014265,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.85,2024.2429418392078,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.9,2211.4748447537017,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.95,2519.845226862091,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.975,2823.006321803984,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.99,3220.588902956107,2026-02-07,1,wk inc flu hosp,quantile,06
2026-02-14,0.01,37.17668697871701,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.025,45.89474545865419,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.05,55.03912097285929,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.1,67.81088782455512,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.15,77.97142836035182,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.2,87.2476091954772,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.25,96.01614154702226,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.3,104.65834283009572,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.35,113.39105112468972,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.4,122.3158231213466,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.45,131.65679791422562,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.5,141.53107822877726,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.55,152.11553973247922,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.6,163.66502650474953,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.65,176.4955027636524,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.7,191.19581377756182,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.75,208.28359442969224,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.8,229.1831524173488,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.85,256.6119221011996,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.9,295.51204866103075,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.95,363.9380306533732,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.975,436.26113604414974,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.99,538.3279280324656,2026-02-07,1,wk inc flu hosp,quantile,08
2026-02-14,0.01,27.363860660742073,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.025,33.61015919956543,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.05,40.13123003938805,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.1,49.196262040677105,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.15,56.37813890493709,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.2,62.915174293861895,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.25,69.07906593581845,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.3,75.14090367598409,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.35,81.2540056891972,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.4,87.48987050752373,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.45,94.00484183640731,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.5,100.87970975266488,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.55,108.23625339564725,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.6,116.24951324599924,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.65,125.1356532540778,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.7,135.2977849060849,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.75,147.0868350918072,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.8,161.47425239479446,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.85,180.30900259632364,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.9,206.93903744292723,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.95,253.58326490805473,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.975,302.65482760427795,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.99,371.5810194090378,2026-02-07,1,wk inc flu hosp,quantile,09
2026-02-14,0.01,16.89566993153748,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.025,20.369983417550106,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.05,23.93512326885425,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.1,28.806047743510785,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.15,32.606838314902866,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.2,36.028249954518266,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.25,39.224926259900734,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.3,42.34356287616257,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.35,45.46558714182065,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.4,48.6284788155545,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.45,51.91122742455468,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.5,55.353082389454656,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.55,59.012675911030804,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.6,62.97346796910872,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.65,67.33696735375102,2026-02-07,1,wk inc flu hosp,quantile,10
2026-02-14,0.7,72.2928803727527,2026-02-07,1,wk inc flu hosp,quantile,10
